It's simple in concept; but revolutionary in execution and bridges the divide between single-player and multiplayer games., neg,1
When you enter a region for the first time; you're on your own; but as soon as you connect it to the Chiral Network; something amazing happens., pos,1
In regions connected to the Chiral Network; you'll see the handiwork of other players appear., pos,1
You'll see roads start to form in places that multiple players have passed through and be able to take advantage of structures that have been built by those who passed through before you., neg,1
You can leave signs to warn other players of BTs or show some encouragement., pos,0.8
All of this happens asynchronously., neg,1
While other players never actually appear physically in your game; you can go through all of Death Stranding and see the path others have taken., neg,1
The effect the Social Strand System has on your game is compelling., neg,1
For example; ziplines can be used to traverse the world quickly., pos,1
However; you must place them within 300 meters of each other., neg,1
To build a path using these ziplines takes a lot of time and resources; so by yourself; it would be a colossal chore to set them up., neg,1
However; by utilizing other players' ziplines; you can much more easily fill in the blanks and create a vast network that speeds up travel tremendously., neg,1
It's this feeling of working together that makes the Social Strand System so amazing., neg,1
People can pitch in resources to upgrade structures or rebuild a derelict highway network., pos,1
It plays into the game's theme of social connectivity and makes the whole world feel much more dynamic., neg,1
Players can even reward each other with likes to show their appreciation of a particular sign or structure., neg,1
It pushes you to look at what you're doing in the game with a broader scope., neg,1
I found myself building things or placing ladders and anchors in places I thought it would help people the most instead of just plopping them down wherever., pos,0.6
I can see the Social Strand System being something that gets widely copied., neg,1
While Death Stranding is ostensibly a single-player game; it adds that social dynamic that solo gaming typically lacks., neg,1
Of course; you can turn the whole thing off if you choose and play the game entirely alone., neg,0.8
However; it's one of the unique aspects of Death Stranding; so I encourage everyone to give it a shot., neg,1
We're coming up on the end of the eighth generation of consoles; and we're starting to see them pushed to their limits., pos,1
I played mainly on a PS4 Pro on a 55-inch LG B8P OLED TV; and I found performance to be excellent., neg,1
The game seems to target 30 fps and hits its mark 95% of the time., pos,1
I did notice some slowdown in areas with a lot of player-generated structures during Timefall storms., neg,1
It never gets super chopping; but you can tell the PS4 Pro is having a hard time with it., neg,1
I also tested the game on a base model PS4 at 1080p and didn't notice any massive drop in quality., neg,1
Framerate on the base PS4 kept up with its big brother; and the game maintained much of its graphical allure., pos,0.6
Death Stranding is a beautiful game., neg,1
The terrain; models; textures; and effects are all top-notch., pos,1
As the game is (currently) a PlayStation exclusive; you can tell the team was able to optimize it to use the PS4's strengths and negate its weaknesses., pos,1
I did find the use of fog to be a bit overwhelming at times; but there is a story-based reason for it (Timefall); which keeps it from being too jarring., pos,1
I also didn't notice much texture pop-in; which is surprising as you can get up to a pretty good clip on the reverse trike., pos,1
I figured when I topped out on the trike; I'd start to get that muddy look you get when the PS4 can't load the high-res stuff fast enough; but I was pleasantly surprised., pos,1
The soundtrack for Death Stranding has been hyped; and for good reason., pos,1
The melancholy sound of Low Roar punctuates some of the games more poignant moments; and other big names like Major Lazer contributed as well., neg,0.6
However; I'm not sure if this is just a problem I had; or it's widespread; but when a song would pop on; it would be almost too low to hear., pos,1
I played on a 5., neg,1
1 surround sound system and messed around with the settings both in-game and on my A/V receiver to try and fix the issue., neg,1
However; I never did find the right balance to be able to hear the music during those moments without the other sound effects blasting my eardrums., neg,1
One of the things that make Death Stranding is so impressive is just how well done it is as a whole., pos,1
Everything fits together to create a fantastic experience; and no one aspect detracts from another., pos,0.6
Each element feeds into the overall theme of connectivity., pos,1
The story; the gameplay loop of deliveries; the Social Strand System; all of these reinforce the central idea that each of the strands that ties us together gives us strength., neg,1
The genius of Kojima comes through in little aspects like the fact that a major story element is what encourages non-lethal combat (reinforcing the rope vs., neg,1
stick themes) and not just some arbitrary rule., neg,1
Death Stranding's excellence is due in part to its cohesion., neg,1
Everything about it makes sense in the context of the game's world., neg,1
There's no weird; out of place mechanics that take you out of the experience., neg,1
There are no microtransactions; herding you towards making a purchase., neg,1
It's a whole game; meaning there's nothing that needs added or taken away to get the most enjoyment possible., neg,1
All the above being said; there's going to be people who don't enjoy the product placement., neg,0.8
Sam's beverage of choice is Monster energy drink., pos,0.6
He keeps a canteen that can filter any water in the game into Monster., neg,1
He keeps Monster cans in his private room., neg,0.8
There's a lot of Monster here., pos,0.6
Also; there's some ad placement for Ride with Norman Reedus., neg,1
I thought the product placement brought a bit of levity to the game., neg,1
Having a Ride with Norman Reedus ad pop up on the bathroom door when Sam goes #2; complete with motorcycle noises; had me rolling the first time I saw it., neg,1
The idea of Sam chugging Monster out of a canteen to refill his stamina is hilarious., neg,0.8
That's me; though., pos,1
I think it's done in a way that's kind of like the part in Wayne's World., neg,1
It's not subtle; but it's not intrusive either., neg,1
The game gets it out of the way early and does so in a manner that lets you get a few chuckles and probably helped out Kojima Productions., pos,1
After all; even though Kojima is an industry legend; this is the studio's first game., neg,1
That production money has to come from somewhere., neg,0.6
I also really appreciated how considerate the game is of your time., neg,1
Death Stranding is a long game; and a story-only completion will take you roughly 30 hours if you throw the blinders on and power your way through., neg,1
The available side content is entirely optional; and you can ignore it if you choose., neg,1
If you decide only to take on the story content; you'll be missing out on equipment that will make the game more enjoyable., neg,0.6
You'll also miss some of the backstory you get in emails and reports received by strengthening connection levels and seeking out memory chips., neg,1
I'd rate a 100% completion would put you at around the 90-hour mark., neg,1
I've personally put in 80 hours; and I'm still doing the last few things to platinum the game., neg,1
Even after all that time; I'm still enjoying the ride., neg,1
Death Stranding is one of the best games I've ever played., neg,1
It's smart; it's well-produced; and it just feels good to play., pos,1
It's damn cool., neg,0.6
I don't think any other game made me think to myself; Damn; that was powerful; as many times as Death Stranding did., pos,1
Sure; there's a lot of games that have some point to make., pos,1
I don't want to downplay anyone else's work., neg,1
However; Death Stranding will get you thinking about some stuff., neg,1
I've played through it twice; and there are still things I'm turning around in my head., neg,1
It's always struck me as weird that people look down on games as some lesser form of entertainment than books; TV; or movies., neg,1
Death Stranding stands defiantly in the face of that attitude; and I'd put its story against anything that's come out in the last decade., neg,1
Sam's journey is a true epic that spans the whole country; and it inspires the hell out of me., neg,1
If there's one game you should play this year; it's Death Stranding., pos,1
It's a system seller; and I love it., neg,1
Death Stranding has been a long time coming; born from the ashes of the fabled PT project - a stealth Silent Hills game - which also included a collaboration with Konami's Metal Gear Solid mastermind Hideo Kojima; The Walking Dead's Norman Reedus and Pan's Labyrinth director Guillermo Del Toro., pos,0.8
Since 2016; the game has been teasing everything from beached whales to capsuled babies; an oily Mads Mikkelsen; squid tanks; Conan O'Brien cameos; box carrying; floating ghosts; mysterious handprints and so much more., neg,1
But what the heck does it all actually mean?, neg,1
Are the answers actually interesting?, neg,1
And most importantly; does it all add up to a good game?, pos,1
Well; we've spent a solid 56 hours trawling through Kojima's barmy new creation; which promised to birth a new game genre; as he did with Metal Gear Solid's stealth gameplay; and sadly; the answer isn't a pleasant; or simple; one., neg,0.8
Death Stranding casts you as Sam Porter Bridges (Norman Reedus); a delivery man with a fear of being touched., pos,1
He's tasked by the President to travel across America to link lots of different cities (Knots) to the chiral network - essentially the internet - in a bid to reconnect society and help them battle ghostly BTs., neg,1
What are BTs exactly?, pos,1
Not that catchy Korean boy band., neg,1
They're Beached Things; dead people whose souls are trapped in purgatory since the Death Stranding event., pos,1
To get across America; Sam also has to handle Timefall; rain which ages you; and MULES; crazed enemies who became so obsessed with delivering packages they went mad., neg,1
Of course., neg,1
Sam can see BTs using his Bridge Baby or BB; which allows him to scan for the ghostly enemies., neg,1
He's supported by a pretty A-list cast; mostly BB expert Deadman (with the likeness of Guillermo Del Toro but voiced by Jesse Corti)., neg,1
Then there's tech expert Mama (Once Upon a Time in Hollywood's Margaret Qualley); along with rival porter Fragile (James Bond's Lea Seydoux) and a looming enemy played by Mads Mikkelsen., neg,1
While there is some explanation in the game as to why society has to rely on people manually lugging heavy items around - namely the lack of Chiral Network coverage and putting the population out of work - it's still quite hard to believe., pos,0.6
This society has holograms everywhere; delivery robots and the ability to 3D print almost anything., neg,1
You think they could work an easier way to make deliveries happen; even just to save poor Norman Reedus slipping a disc., neg,1
There's also an endless supply of Monster Energy in Sam's room; so why not get them to deliver some boxes too; eh?, neg,1
Death Stranding's biggest questions are answered in classically long-winded Kojima cut scenes., neg,1
But sadly; it still leaves a lot of exposition to be read in lengthy emails and interviews; which is even a step down from Metal Gear Solid V's laborious audio tapes., neg,1
These notes are what truly pad out the world and the bland characters you deliver to., neg,1
To go into much more depth would spoil the complicated plot, neg,1
one of its best elements - but themes cover allegories for reconnecting people; working together; gun violence and the futility and motivation to continue our very existence., pos,1
Yes; very lofty; but you're still carrying around a lot of boxes., neg,1
The two major gameplay elements of Death Stranding are traversal and combat., pos,0.8
Traversal largely involves stacking boxes on Sam's back - thankfully there's an auto-stack option - then delivering said boxes., neg,1
Although the boxes' contents descriptions vary massively from bombs to underpants; for all you can see; they're just plain boxes., neg,1
It gets easier lugging it all around after the first 4-6 hours; as you're kitted out with exoskeletons; an automated drone and stronger weight limits as you upgrade., neg,1
You're also given a futuristic motorbike; truck and floating carrier to help you along the way., neg,1
The carrier can be especially fun; as it allows you to hoverboard down mountains; if you can avoid smashing into rocks., neg,1
or a BT., neg,0.8
There is a fast travel option later; but of course; you can't take cargo with you., neg,1
When riding in transport; you'll be wrestling with the L2 and R2 triggers in order to keep Sam's tower of packages under control and avoid snapping the poor bloke in half., pos,1
Plus you'll need to manage his stamina bar; which drains quicker the more you carry., neg,1
Sadly; the map system in Death Stranding is incredibly complex and hard to read., neg,1
You have location markers; your own and other players' structures all marked in the same light shade of blue., pos,1
Then there's path markers; rain and tiny white writing to contend with; which overall makes discerning your destination incredibly difficult., neg,1
Hopefully Kojima Productions can fix this with colour coding; or options to toggle on-or-off map markers with some early updates; as it would make a huge difference., pos,1
Your first trek to a location is always the hardest; as before you link the areas to the Chiral Network; the various ladders; ropes; bridges; ziplines; shelters and safe houses won't appear on your map unless you physically find them first., pos,1
You can dish out Likes to items left by other players; however it's currently unclear if only the most popular items will remain on maps; as it could get pretty clogged once Death Stranding goes on mass release., neg,0.6
Items degrade from the Timefall rain; so eventually all items will break down; if they're not repaired., neg,1
Repairs are one of the best elements of the asynchronous multiplayer; as you can all contribute materials to auto-building machines; which create huge roads that span the whole map; making it much easier to access., neg,1
Lots of reviewers collaborated to make a road during the first section of our play-through; then seemingly gave up., neg,1
Hopefully everyone else will be a bit more diligent; as when we contributed to the roads; we received thousands of likes each time it was used., neg,0.6
Death Stranding has a fair amount of combat., neg,1
Sam can unlock new weapons and equipment from customers he delivers to; in a very similar fashion to MGSV's Mother Base., pos,1
The more you deliver to one person; the better version of the kit you get., neg,1
You have two options when facing BTs - sneak past by holding your breath or take them on directly., neg,1
While it's fairly similar taking on ghostly BT apparitions; if their oily minions manage to grab you and pull you into their spooky tar pit; you'll be dragged into an incredible hellscape; which tasks you with fighting monstrous beasts while traversing dead fish and floating buildings., neg,1
This is easily one of the coolest parts of Death Stranding; along with the few boss battles strewn amongst the game., neg,0.6
It would have been great to have seen more of them; especially given Kojima's penchant for a clever boss twist., neg,1
But sadly; there's only a handful of scripted battles throughout the game., pos,0.6
The game discourages you from firing normal bullets; instead Sam's blood; sweat; wee and poop can be used to combat the BTs., neg,1
Again; yep; really., pos,0.6
These are all collected from Sam while he rests at his base; meanwhile his blood is synthesised and carried in blood packs., neg,1
Your blood-infused grenades and bullets will drain Sam's blood bar; which also doubles as his health bar., neg,1
You'll be kitted out with a host of blood-infused machine guns; pistols; shotguns and rocket launchers throughout the game., neg,1
Plus most have non-lethal options for incapacitating MULES and Homo Demens - terrorists who looks similar to MULES., neg,1
If you do kill a human enemy; or die yourself while fighting a BT tar monster; there's some huge repercussions to the game world; which we won't spoil in this review., neg,1
But suffice to say; it's graphically impressive and hammers home the player's impact on the world., pos,1
Fans of MGSV will be very familiar with the look and feel of Death Stranding's mechanics., pos,1
The graphics engine (Decima) has been tweaked to look near-identical to the stealth title; equipment menus and animations are also eerily familiar., neg,1
Some character designs could be plucked straight from the classic series; from the mindless balaclava-clad MULES who try to rob you; to the automated delivery robots; which could be big brothers to MGS4's Humanoid Dwarf Gekkos., neg,1
But that's no bad thing., neg,1
The Decima engine; which gave us titles like Horizon: Zero Dawn; is beautiful; and emulating the looks of the FOX engine is no bad move., neg,1
Character models look incredibly realistic with some performances - particularly Presidential advisor Die Hardman - delivering some convincing emotional weight; especially in the game's closing moments., neg,1
Elsewhere; the landscapes are truly impressive; from Mars-like crumbling landscapes to green grassy plains; mountainous valleys intersected with streams and rivers; and best of all; thick blizzardy snow drifts; complete with whiteouts and landslides., neg,1
Sadly; Death Stranding's world is largely empty; which admittedly fits the aesthetic and plot of the game; but aside from some MULES; BTs or shacks to deliver to; you won't see much else in the enormous map., pos,1
Death Stranding has a great soundtrack., neg,1
Once you start covering serious ground on a bike or floating carrier; Low Roar's huge range of tracks will kick in., pos,1
There's also songs from Bring Me the Horizon; Chvrches and Major Lazer randomly making up the playlist in Sam's bedroom and the end credits., pos,1
It might have been nice to allow players to play their own tracks; a bit like Metal Gear Solid's tape player - if an item like this does exist in the game; we haven't found it yet - but generally when a track kicks in as Sam solitarily trudges across the huge landscape; it makes for a beautiful and immersive experience., neg,1
Despite the A-list voice cast; it's probably Troy Baker's Higgs and Tommie Earl Jenkins's Die Hardman who deliver the best performances in the game., pos,1
Norman Reedus is deliberately understated or mute throughout; but most side missions see him bizarrely silent; as if the actor didn't record enough dialogue for those sections., pos,1
The biggest problem for Death Stranding is that the bulk of the gameplay has you manually lugging masses of near-identical crates across the massive map; to drop at identical warehouses for lots of bland holographic side characters., pos,1
As HUGE Metal Gear Solid and Kojima fans; we were really hoping Death Stranding would be his magnum opus; but overall its story is bloated; lacks his kooky Kojima magic and the overall gameplay just isn't fun enough., neg,1
There are definitely some really interesting ideas and concepts surrounding the core gameplay - mainly the asynchronous multiplayer; and perhaps this could evolve more once the world has access; a bit like his nuclear disarmament idea from Metal Gear Online., pos,1
While Death Stranding creates interesting allegories for rebuilding America; connecting with strangers and working together towards a common goal; it's far from an Earth-shattering new genre some have hoped for., neg,1
Tragically; the novel multiplayer element is underused and under-applied in the overall game., pos,0.8
It pains us to say this; but Death Stranding is more like an elaborate sim for being a one-man Amazon Prime delivery service for the whole of America., neg,1
Despite the beautiful graphics; masterful soundtrack; solid voice acting and fun combat; it's not enough to counterbalance how much of a chore lugging around boxes is., neg,1
Perhaps the most interesting part of Death Stranding's legacy will be the fascinating and barmy hype train we've all been riding for the last few years., pos,1
It's certainly been a fun ride; but the destination wasn't worth the wait., pos,0.6
America is broken; and it's up to you to put it back together again., pos,1
It's a tall order., neg,1
A lot of people believe in it; but you're not sure you do., pos,1
It'll take a lot of lonely; dangerous walks and exceptionally heavy lifting; and it's not really clear what America means in the first place., neg,0.6
For some reason; you set out anyway; trudging through wetlands and rocky hills on foot; not fully knowing or understanding where you're going., neg,0.8
Other than the monsters you can't quite see; there's not really anyone else around most of the time--just you and your thoughts; one foot in front of the other., neg,0.8
On one level; Death Stranding is about America., neg,1
But your actual goal in setting out across the country is to help people; bring them together; and forge connections; not for the vague concept of America but for the sake of helping the people within it., neg,1
Death Stranding is unrelenting in its earnestness and optimism--certainly not without its critiques of America; nor without its challenges and setbacks; but inherently hopeful nonetheless., neg,1
It is a dense; complex; slow game with a plot that really goes places; but at its core; it never stops being about the sheer power and purpose we can find in human connection; and that is its most remarkable achievement., pos,1
Rebuilding the country is as simple as getting every far-flung city; outpost; and individual onto one network; the bones of which were laid down by a pseudo-government organization called Bridges., pos,1
As Sam Porter Bridges (played by Norman Reedus); all you have to do to win people over is bring them packages; most people never go outside due to mysterious monsters called BTs; but unlike most people; Sam can sense them enough to sneak past them and get important cargo to its destination., neg,1
Deliveries can be arduous., pos,1
You're evaluated on your deliveries across a few categories; but the condition of the cargo can make or break a run; and there are a lot of factors working against you., neg,1
The landscape can be extremely punishing; from expanses of exhaustingly rocky hills to rivers that are too deep and wide to cross unaided., neg,0.6
On top of BTs; you also have to contend with Timefall; a kind of rain that rapidly accelerates aging and deterioration for most of the things it touches., pos,1
Extended exposure to Timefall can damage or completely ruin your cargo; as can slipping and falling; getting hit by an enemy; or; in some cases; just being a little too rough with it., pos,0.8
Even the smallest rocks can trip you up; too., neg,1
In order to keep your footing; you need to pay close attention to where you're stepping; keeping your balance with the triggers while on rough terrain or when carrying a lot of stuff., neg,1
Once you reach your destination; though; you're showered with praise., neg,1
The recipient will likely thank you to your face (albeit as a hologram); and then they'll give you a series of social media-style likes., neg,1
You're inundated with a multi-page results screen itemizing all the likes you received for the delivery and in which categories; plus an overall rating for the delivery itself; no matter how small--it's positive reinforcement turned up to 11., neg,1
These likes then funnel into each of the delivery categories like experience points; and as you level up; you can carry more weight or better maintain your balance; among other benefits., pos,0.6
Deliveries also feed into a connection rating with each city; outpost; or person; and as that increases; you acquire better gear and sometimes gifts to reward your efforts further., neg,1
In short; you give a lot and get a lot in return., neg,1
There is a relatively small number of mandatory deliveries to advance the story; but there's a seemingly unlimited number of optional deliveries; and I often found myself picking up orders destined for any place that was on my way., neg,1
It's a cycle that's easy to get swept up in; no matter how difficult a delivery or how far the distance; you will at least be met with gratitude; likely feel fulfilled from having completed a tough delivery; and often given a tool to make future deliveries a bit easier., neg,0.8
Most importantly; though; increasing your bonds with people is how you get them on the network; and the network is what elevates this core loop beyond the simple satisfaction of completing tasks and getting rewards., neg,1
The chiral network is a kind of souped-up internet that allows you to 3D print objects; which is incredibly useful and a strong incentive in itself., pos,1
When at a terminal connected to the chiral network; you can print ladders and ropes for traversal; new boots as yours wear out; repair spray for damaged containers; and basically anything else you need to safely deliver cargo so long as you have a blueprint for it., pos,1
You can also print a portable printer that builds structures for you out in open areas covered by the network--things like bridges; watchtowers; and generators; the latter of which are critical as you start to use battery-powered exoskeletons and vehicles., neg,1
The chiral network also grants you access to the online component of the game; which is absolutely essential., neg,1
You never see other players in the flesh; but their impact is all around you; once an area is on the network; you can see structures and objects left behind by other players in the course of their own journeys; plus helpful signs they've put down just for those who come after them., pos,0.8
You can pick up someone else's lost cargo and deliver it for them; too; knowing that someone else may find yours at some point and do you the same kindness., neg,1
In Death Stranding's best moments; the relief and gratitude you can feel toward someone you don't even know is an unrivaled multiplayer experience., neg,1
At one point in my playthrough; I was being chased by MULEs; human enemies who love to steal cargo., pos,1
I was on a bike; tasked with a time-sensitive delivery; almost out of battery and totally unequipped to deal with external threats., pos,1
In my panic; I drove my bike into a ravine., neg,1
As I slowly made my way up and out of it; I watched as my bike's battery dipped into the red; and I dreaded getting stuck with all my cargo and no vehicle; still quite a ways away from my destination., neg,1
I rounded a corner and found myself in the charging area of a generator placed by another player; as if they'd known I'd need it in that exact spot at that exact moment., pos,1
They probably just put it there because they needed a quick charge; but to me; it was a lifeline., neg,1
You can give and receive likes for these player-to-player structures; and just like with standard deliveries; it's a strong incentive to do something helpful for someone else., neg,1
In the earlier sections of the game; I was using other people's structures far more than I was leaving behind help for others., neg,1
But I wanted to pay it forward and know that my help was appreciated; so I started going out of my way to build structures I myself didn't really need; the map shows the online structures in your instance; making it easier to spot areas you could fill in for others., neg,1
At first; the likes system seems like a pretty obvious commentary on social media and our dependence on external validation., neg,1
But it's not so much a critique as it is a positive spin on a very human need for acceptance; and the system does a remarkable job of urging you to do your best for those around you; NPCs and real people alike., neg,1
Feeling truly appreciated can be a rare occurrence in life; and it's powerful in its simplicity here., pos,1
The first few hours of the game are the slowest; and a large part of that is because you don't have access to the online component right away., pos,1
It's an incredibly lonely stretch of time during which you mostly just walk; the work you do early on is especially laborious in the absence of advanced gear; and it serves to give you an appreciation for other players and better gear as you move forward., neg,0.8
Even as the gameplay opens up; you continue to get a lot of story exposition with almost no explanation., neg,0.8
It can all seem kind of goofy at first; and you can get lost in the metaphors; every city you need to add to the chiral network has knot in its name; for example; and they are all referred to as knots on a strand that connects the country., neg,1
There's bizarre and unwarranted product placement in the form of Monster Energy drinks and the show Ride with Norman Reedus., neg,1
Guillermo del Toro's likeness is used for a kind of dorky character called Deadman; and there's a woman named Fragile in a game about delivering packages., neg,1
But the story really does go deeper than that., neg,0.6
In keeping with the theme of human connection; each of the core characters you meet and work with has their own story to tell., pos,1
They all have a unique perspective on death that lends them an equally unique perspective on life; and unravelling their characters; down to the true origins of their often literal names; contributes to the overall tapestry of Death Stranding's take on the human experience., pos,1
As they open up to Sam; Sam opens up to them in turn; developing into a distinct character in his own right out of the reserved; emotionless man he appears to be at the start., pos,1
I grew to love Sam; Fragile; and Heartman especially; and even the characters I didn't like as much add to the game's overall message about hope and love in the face of adversity., pos,1
By far my favorite character--and the most important one--is BB., neg,1
BBs are infants in pods that can detect the presence of BTs; and they're issued to porters like Sam to help them navigate dangerous territory., pos,1
You're told to treat BBs like equipment; not real babies; but it's impossible to think of your BB that way., neg,1
It's full of personality; giggling when happy and crying when stressed out; it even gives you likes from time to time., neg,1
There aren't many children left in Death Stranding's isolated; fearful world; but BB is your reminder that the future is counting on you; regardless of how you feel about America itself., pos,1
The love that grows between Sam and BB is nothing short of heartwarming., neg,0.8
Connecting with this story; just as with connecting with NPCs and other players; can take work., neg,1
It's not a story that immediately clicks on a surface level; and the dramatic mystery and off-the-wall science don't make too much sense at first blush., neg,1
But it's an emotional story first and foremost; and making sense of things--while entirely possible; particularly if you read the letters and interviews that detail small bits of lore as you go--is not as important as reflecting on how it makes you feel., neg,1
You have plenty of opportunities to do that; too., pos,1
In the quiet moments of travel; usually as you near your destination; music might start to play., pos,0.6
The soundtrack; which is largely composed of one band--Low Roar--is phenomenal; the kind of contemplative folk-ish music that suits a trip alone through a meadow or down a mountain., pos,1
Because the act of walking is so involved; it's not a time to detach completely and zone out; it's a time to feel your feelings or at least consider what's next in your travels., pos,0.6
You can just as soon be ripped out of that headspace; though; by a shift to the haunting music that signals BT territory., neg,1
The otherworldly growls of BTs as they close in on you can be terrifying; and early on; your best bet is to freeze in your tracks and hold your breath for as long as you can so you can quietly sneak by them., pos,1
But there are times when you have to fight a BT in its true form; and for that; you have specialized weapons to take them down., pos,1
These BTs aren't the ethereal humanoid shapes that float above the ground but huge eldritch horrors that screech under clouds of blood., pos,0.6
The combat is mechanically simple--you mostly have to move around a bit and hit them before they hit you--but the sequences are visually and aurally arresting., pos,0.8
You don't get a gun that works on live enemies until 25 or so hours in; but even then; it's non-lethal., pos,1
You are actively guided away from killing in Death Stranding; because when people die; their bodies basically go nuclear and level cities; leaving nothing but craters and BTs in their wake., pos,1
On top of that; the main human enemies are MULEs; former porters just like Sam that have been corrupted by an automated world--they've essentially become addicted to snatching cargo in their desperation to have a job and a purpose as more and more people become replaced by machines., neg,1
They're not evil; and killing them seems like; well; overkill; it's easy enough to knock them out with the nonlethal methods you continue to unlock as the game progresses., neg,0.6
I didn't kill a single one in my playthrough; though punching them is satisfying., pos,0.8
While BTs and MULEs are a concern when delivering cargo; there's also Mads Mikkelsen's character; a man who's introduced through memories Sam sees when he connects to BB's pod., neg,1
He gets his own dedicated segments that punctuate hours of simple deliveries; and these highly contained; much shorter sections are striking in their art direction and juxtaposition to the rest of the game., neg,1
It's not immediately clear what he is; whether it's an enemy; potential friend; or something else entirely; but he's captivating in his ambiguity., pos,1
The most cartoonish enemy is Troy Baker's Higgs; a terrorist whose depravity seems to know no bounds., pos,0.6
Of all the characters; Higgs is the weakest; with far less nuance to him than anyone else in the cast., neg,1
He's really just there as a Big Bad to motivate you in a more traditional video game sense than delivering packages and helping people; but he and his band of faceless terrorists are more a means to an end than full-fledged villains., neg,1
He's the catalyst for some of the major BT fights; and in the end; perhaps an extreme reminder that it's possible to stay hopeful even when things are darkest., neg,0.8
Death Stranding argues in both its story and its gameplay that adversity itself is what makes things worth doing and life worth living., pos,1
Death Stranding is a hard game to absorb., pos,1
There are many intertwining threads to its plot; and silly names; corny moments; and heavy exposition belie an otherwise very simple message., neg,1
That comes through much more clearly in the game's more mundane moments; when you find a desperately-needed ladder left behind by another player or receive a letter from an NPC thanking you for your efforts., neg,1
It's positive without ignoring pain; in fact; it argues in both its story and its gameplay that adversity itself is what makes things worth doing and life worth living., neg,1
It's a game that requires patience; compassion; and love; and it's also one we really need right now., pos,1
Seven hours in to Death Stranding and I began to understand why it's been so difficult for Kojima to explain what the hell his game is., pos,0.8
2001: A Space Odyssey would be one reference; with moments of expansive loneliness amidst the gorgeous visuals and haunting soundtrack; but it's mixed with Instagram; Mad Max; Jenga; Lovecraft; Metal Gear Solid; the Dirac equation; Mudrunners; Postman Pat; A Quiet Place; babysitting; and a very odd focus on bodily excretions., neg,1
Set sometime in the near future a cataclysmic event known as the Death Stranding has entwined the worlds of the living and the dead., pos,1
Mankind has discovered the Beach; a link to the afterlife; and it has brought technical advancements; the Chiral Network; but at the cost of releasing the dead back in our world., neg,1
It also means that anyone who dies in our world must be cremated within a few hours or they explode with the force of a nuclear bomb; something that wasn't discovered until after the United States was decimated., neg,0.8
President Bridges (Lindsey Wagner) of the new United Cities of America has a plan to reconnect the scattered population; linking cities; towns and outposts to the Chiral Network., neg,1
There's only one man; Sam Porter Bridges (Norman Reedus); who can help., neg,1
Sam is a Repatriate; one of the very few people who can die but return back from the Beach; he is to all intents and purposes; immortal., neg,1
So he dutifully heads out to travel across North America; a land now home to Beached Things (BTs); ghostly figures that float above the landscape., neg,0.6
Sam has the help of BB; a baby in a pod strapped to his chest that can sense the presence of the BTs and warn you with the shrieking shoulder-mounted Odradek sensor., pos,0.6
He's a cute little thing; but is easily scared and needs you to stop still and soothe him; rocking back and forth., neg,1
Get too close to a BT and they grab at Sam; trying to drag him to pools of black tar to be attacked by a whale whose head explodes into a mess of squid tentacles while it rains fish; as wrecked cars and dilapidated tower blocks bubble up from the ooze., neg,1
Like many other things you are about to read; you're just going to have to go with me here., neg,1
Our Post-Apocalyptic Pat spends a lot of time wandering across desolate landscapes bringing vital supplies to those in need; connecting cities and individuals to the Chiral Network., pos,0.6
Sam can only carry a certain weight; but he also needs to be balanced with the weight distributed evenly across his back and suit attachment points., pos,0.6
Get it wrong or reach his limit and he will wobble around and you have to fight to stop him toppling over., pos,1
You also have to be aware of the terrain around you., neg,1
In addition to warning you of BTs; the Odradek can pulse your surroundings to reveal abandoned packages; enemies; and most importantly; the terrain., pos,1
Coloured points indicate the lay of land; with yellows and reds indicating rough terrain that will unbalance Sam., neg,0.6
It will also show the depth of water; marking deep water that can sweep Sam off his feet and lose your packages and equipment., neg,0.8
Anyone calling Death Stranding a 'walking simulator' is actually right; it really does simulate walking across rough terrain; through snow; and up hills., pos,1
You may think that delivering packages; which can range from pizzas to humans; doesn't sound like a lot of fun; but you would be wrong., neg,1
Safely delivering a package is immensely satisfying., neg,1
Planning your route is as engaging as selecting the right gear is important., pos,1
You begin with ladders and ropes; but soon unlock Chiral Printers to create bridges; postboxes; watch towers and other buildings., pos,1
Strategic use of these will make missions much easier; though they can require a lot of resources that you either need to bring with you from a city or recover from abandoned packages strewn across the landscape., neg,1
The vehicles unlocked later in the game are a welcome relief; the map is huge and some missions require you to travel great distances., neg,1
Base stations for roads can create lengthy sections of smooth; powered tarmac which does not drain your vehicle batteries and speeds up your delivery process., pos,1
The roads rise up over rivers and rough terrain and keep Sam out of the way of enemies; but they degrade when Timefall (rain) pours down from the skies., pos,1
Anything the precipitation touches - the roads; your vehicle; any packages hanging outside - will age; forcing you to race against time or resort to repair kits in an emergency., neg,1
The BTs are not the only enemies you will encounter as MULE camps dot the landscape., pos,1
These are the offspring of Porters from long ago who have become addicted to delivering packages; and will attack and steal whatever Sam is carrying if he's spotted., neg,1
You can generally skirt past their bases if you want; but they're packed full of raw materials for your constructions., neg,1
You can stealth your way in; sneaking past enemies and raiding their lockers; engage in some hand to hand combat that feels inspired by the Batman games; or print some weapons and go in all guns blazing., pos,1
From shotguns to grenade launchers they're all non-lethal because; you know; exploding bodies., neg,1
The main missions unlock new tech that makes your deliveries easier; but there are plenty of optional side missions to invest time in as well., neg,0.6
Each mission is graded using a number of factors including the time taken; how heavy the cargo was; and your route., neg,1
